Video ID,Channel Name,Views,Likes,Subscribers,published_date
0yj4mOV0Cdw,CapyRap62,11409,141,1740,2024-04-25 19:05:00
F27n6i4ZHqU,Ruki SAR,2772,70,2810,2024-08-03 14:00:17
bjemaJqby54,Xbox,57129,2068,5520000,2021-05-06 13:00:30
cNGy-Rrw3rc,MightyMacca,251,8,13000,2024-10-18 04:07:04
ykq1qxpQFEI,lance2134,5272,136,786,2024-06-28 02:48:02
0FWsDdJVq1I,CapyRap62,1720,65,1740,2024-07-27 17:00:02
Ip9zPHU7xUY,catbaux,85413,1318,23000,2021-12-18 02:06:33
8uXTHEAnQX0,CapyRap62,2389,52,1740,2024-08-03 17:00:10
WldLNRgLXEw,Blitz,196806,5452,4240000,2022-01-29 16:00:12
3EMAIe_jWbY,Ruki SAR,1687,54,2810,2024-07-20 14:55:21
esJiII3ck7s,CapyRap62,1998,49,1740,2024-06-08 16:00:27
FEYPDnJp070,Ruki SAR,4010,86,2810,2024-06-15 15:23:16
8CUSdwmGUc0,CapyRap62,1257,25,1740,2024-08-07 17:00:09
aLUecLmekLM,Ruki SAR,2363,73,2810,2024-08-24 16:02:56
JgbskpkaxWM,The LA Gamer,44698,610,4520,2022-07-12 19:57:26
4O1fMqQ9ILc,The LA Gamer,1915,36,4520,2024-06-03 23:44:52
3AwpkRcLHDQ,Ruki SAR,3544,95,2810,2024-04-27 14:02:43
uDrLdKZ3sis,SirMilly,3627,107,467,2024-08-25 22:28:50
I2EG4EUIxlk,SirMilly,15716,558,467,2024-02-18 20:16:33
WFu7kLkbF98,lance2134,7213,246,786,2024-05-31 04:39:07
Vz253ahq-6Q,lance2134,1689,89,786,2024-09-07 13:26:07
FIT_9nBYLDk,Sgrt-Pickle Plays,4758,121,65,2024-07-12 19:16:03
-Nwvfn9kE3Q,Pixile Studios,94746,2525,26500,2022-06-24 00:00:11
85OhY2cV9T8,The LA Gamer,2142,33,4520,2024-06-12 01:52:47
Eu7U6FEL6P4,lance2134,1543,31,786,2024-03-12 19:19:53
7JN342kqO4A,Elraenn,184804,12499,3090000,2024-10-17 16:42:49
oiYG0Ov5jKE,RebuiltGames,756493,3920,397,2018-07-07 07:49:09
OOPXMyS18Aw,PastyStreams,6153,675,240000,2024-10-17 22:10:54
6sxzE56TMVA,VanossGaming,620104,23421,25900000,2024-09-16 23:33:33
KK22ii-4ADo,H2ODelirious,6900891,65530,13500000,2018-09-23 19:56:06
wZI-hWAmHFU,VanossGaming,4421105,84461,25900000,2018-11-19 22:17:44
BM6UXWWlRzM,Ray Narvaez Jr,147125,2047,581000,2024-03-16 15:00:16
48ujgVXtKTQ,Naturalek,9521,766,33300,2024-10-06 13:16:48
7VpabNveLvo,Solstice Project,79,12,131,2024-10-17 04:58:14
E1haB6s-OI8,YOUNG MULTI LIVE,160775,7476,925000,2024-08-14 18:00:06
DY8B0cq6Pro,BARAA,3347045,172887,1650000,2019-10-26 18:07:54
5gW0CfC_BZU,CouRage,1398448,14832,4430000,2019-12-19 22:41:27
6GWGmw7Wz0k,CaRtOoNz,731723,17405,3990000,2021-10-11 22:43:02
LRBUC92kR3A,RTGame,1146122,40436,2860000,2020-05-13 17:00:06
qs9znNHlCAU,YOUNG MULTI LIVE,317709,13045,925000,2024-04-27 17:00:35
giEbP1pWVEY,xQc,124350,2882,2360000,2024-04-03 15:14:58
yS3q6DqtMSg,Ray Narvaez Jr,73919,1494,581000,2024-08-15 15:01:02
PkeygKQhXKY,Solidarity,681114,24791,1220000,2021-12-23 19:08:04
nI7dYYpLxxY,H2ODelirious,118103,5018,13500000,2024-08-17 22:03:45
xrbgr1InDL4,QuarterJade,112636,7222,679000,2021-03-09 04:19:41
D3wsaiSKG-o,Çağrı Ergün,74879,1577,342000,2024-09-05 10:59:14
NBOHjsZQKrg,Felipe Neto,4285737,230922,46700000,2021-06-05 22:21:03
3iy8R0oT9Nk,RDC Live,244075,5242,450000,2023-02-01 08:10:02
a54gjXK4rJY,xQc,159130,3046,2360000,2024-04-01 15:30:00
SU9bdQiEjWE,ItsFunneh,2602886,31356,11400000,2019-10-15 19:00:05
ac9uRFEQtUg,Slogo,3533409,120967,11800000,2019-12-12 20:00:00
UdUcpmmLloM,Party Crashers,264256,7973,190000,2023-05-11 19:00:11
iifdZ-SLOYE,SSundee,2660374,149033,24200000,2020-01-14 21:00:05
pJ2I63NXSC8,Felipe Neto,653746,41395,46700000,2024-07-23 23:50:45
Z8mOVkucv6Y,Valkyrae2,72067,3366,348000,2024-03-30 14:30:23
d9r7H_7RdRA,loltyler1,280057,8625,2730000,2023-11-12 16:00:32
iT4fcThOeOU,Naturalek,10727,672,33300,2024-09-20 14:21:29
lHcqjQZ724s,CaRtOoNz,514833,14685,3990000,2021-12-19 23:57:32
K2hg1IBYrgE,Asmongold Gaming,105236,2589,160000,2023-05-05 19:45:17
ngribAHRYus,Felipe Neto,2387900,165611,46700000,2021-06-15 01:14:20
0cNfNMr3jq0,Zsozeatya VOD,12819,401,148000,2024-10-16 13:00:11
7xuk4vpI7_I,Nexxuz World,168540,7818,4520000,2024-08-06 22:20:03
_BWTvlwJDc0,ItsFunneh,1791028,27525,11400000,2019-12-03 20:00:02
cr9m-g_lho4,Sossage Party,13507,1127,62700,2024-05-31 17:00:24
_6D4aoJIrA8,Disguised Toast,799904,35087,3810000,2020-02-09 03:01:56
4hzAkrWfs70,NEEXcsgo,33766,1017,50800,2024-09-12 13:56:38
7p2JsJGOglg,DeaDem,133231,13260,451000,2024-09-30 09:30:02
6Yrytv-4Qr0,ItsFunneh,2975172,25471,11400000,2018-10-23 19:00:03
XNWQc-XzVoo,Sigils,67478,3605,1390000,2024-07-20 01:00:33
Wm31Jph8Tgk,Slogo,746232,43217,11800000,2021-04-13 18:02:31
Oy26LrZ8BUc,RDC Live,133763,3386,450000,2023-01-25 05:17:52
-hvJ_ftaTiE,SSundee,4254778,147752,24200000,2019-12-08 12:00:01
mq8j61itmuw,PEVOR,28186,1778,397000,2024-04-17 16:43:31
PJVFvWod3tI,loltyler1 VODS,498700,3047,167000,2019-03-23 15:00:03
VmO7kLxy4u0,julien 2,40111,759,594000,2024-06-24 20:43:59
2iif636QAcc,sparpweed,297221,1322,294,2012-01-17 13:23:22
di9bRFTR3Lc,PewDiePie,5945000,162668,111000000,2013-08-10 19:49:08
ayk_00tFqMQ,sparpweed,30170,181,294,2011-06-08 00:24:16
eoeacno-5aw,sparpweed,19322,88,294,2013-08-04 19:08:43
quGCVezY1hY,Raiin,35999,265,3330,2016-06-28 16:16:46
KUdxShTNWTc,sparpweed,80695,183,294,2014-05-05 22:52:26
hlPoZsjLFyc,PlayStation,26962,718,15900000,2013-08-06 16:00:35
Vc0TfUn899o,sparpweed,13309,107,294,2020-03-05 08:45:23
ws-dkTUlup4,梅梅めい,32,5,467,2024-10-18 02:16:51
WbvdCIFCueY,PlayFrame,12012,677,135000,2023-08-13 16:29:51
o5VH06YtUZQ,Good Mythical MORE,1933362,21629,4280000,2016-04-06 10:00:03
vMTIvxJ7bFs,Nintendo World Report TV,10704,96,88100,2020-03-11 17:40:33
-uhEKIQsJRE,C Petti,7161,20,859,2013-08-18 14:17:00
LAO6JZW0a94,ClassicalPan,17730,53,63,2013-08-15 13:32:02
vCmuHjPcc1M,Controle Dois,117943,9330,2370000,2015-03-05 22:00:01
dUqxrF96HXw,LtFlashfire,22195,72,16,2014-07-01 13:19:04
dMvzLrPq1oo,SUBWAY CIRCUIT,3026,21,2660,2021-11-15 02:09:21
6iPvgPvADcA,Tepatus,23395,486,64300,2015-05-10 09:30:01
yy54TL_J8Qc,C Petti,9974,15,859,2013-08-19 15:44:41
gLD_wmbhago,sparpweed,3767,40,294,2020-02-17 09:10:43
7lcYClbSdMk,The Co-op Mode,139690,745,79700,2013-08-05 04:11:41
m5ddDHDffxY,Quei Due Sul Gaming,75728,6061,601000,2015-03-21 19:00:00
yOCsNw0OlPU,benstephens56,2966,48,4710,2020-05-05 04:50:40
6ghUg_XU7H8,ClassicalPan,7431,33,63,2013-08-19 18:09:51
hadFHoD_ai8,MadMorph,310644,7141,481000,2023-03-26 14:15:55
--UXA1DoZ7E,LetsPlay,808846,14622,3530000,2014-06-05 18:19:04
Od_vobTndB0,CaptureRapture,1407,4,3570,2014-06-18 18:54:38
M4wy3nFCqQg,Handheld Players,7685,32,62500,2020-03-05 09:00:07
thdc1GTCPJU,Mystic,5290,127,795000,2013-08-04 22:30:30
42kr-lyESlY,C Petti,5715,15,859,2013-09-23 12:37:27
7c801MUL264,C Petti,5942,15,859,2013-10-17 17:31:10
PCIUxH-8qAo,GameSpot,23826,213,5580000,2013-08-06 07:01:09
fshBAaQ1z2w,Прибыл на Нептун,17551,155,472,2014-07-03 22:17:20
Hm1VXcGjX8s,AchievementHuntersAnon,4852,26,2180,2022-01-26 21:57:35
99cM3uFplIw,C Petti,10996,26,859,2013-10-14 20:05:49
n6-iukKxYWY,화난고양이,5672,29,28,2022-05-23 04:22:06
v9iro4BsIsY,BroDUDEgamer,27004,71,395,2013-09-29 00:03:44
x0si4TsFoiY,Kryoz,62428,2714,1630000,2016-01-09 00:00:00
8tEZh3eQULc,CaptureRapture,302,4,3570,2014-06-05 17:30:01
7O2RLD9dNLk,Binglesquirk Uppercase,31,1,412,2022-07-27 15:09:42
UB7P160Zm_o,KipCast,15050,24,82,2014-06-19 17:00:05
mRjAQ_T5ea8,Kryoz,210965,7739,1630000,2015-12-29 22:00:00
ZW0MGRKfrA8,Visual Novel TV,2392,40,225,2020-05-10 14:39:26
2Y_yxBX1038,LJayPL,207419,3960,742000,2015-04-24 11:00:01
8zznzpb-3lI,M.O.D. Gamers,5108,13,2800,2014-07-17 00:00:01
lKe3NK6RmRA,でびでび・でびる,43771,2677,590000,2023-12-13 11:59:15
vXCOx4sN4f4,Video Game Trailers,1,0,157,2017-02-17 22:28:28
sCkLNrALQ74,swervbot Archive,510,4,454,2018-07-05 09:43:24
40NSvaTm1Ew,Animators VS Games,15932,500,1230000,2019-07-25 18:00:00
a8xROdAFbWA,ClassicalPan,2149,6,63,2013-08-12 16:45:20
QzGWbI8p2ys,Tewtiy,16552,756,1730000,2024-10-17 22:05:31
mC6Tp6bQBQ0,ISAB,119711,5788,730000,2024-10-16 23:45:02
Pj1kpmrrJuU,Tewtiy,5747879,138057,1730000,2020-07-25 19:27:33
hXrs5bodSDM,Dabloon,394230,9889,256000,2024-03-01 23:00:27
XZT3nlxuXl0,SsethTzeentach,5769850,213726,1510000,2022-02-24 22:49:20
y-tIxGcmP2c,Ethan Reid,24419,935,247000,2024-10-15 16:28:53
k6YgO_XgBnU,Flothar Plus,5885,396,85400,2024-10-17 13:00:52
2jHZ-bQGs34,Tewtiy,312261,5877,1730000,2024-05-12 13:21:05
MbI9R5Gf0Tk,HamzBTD,495,15,1070,2024-10-16 23:30:07
fWsZUnK0oFU,Tewbre,503531,6730,807000,2024-04-02 15:00:36
SqS5NBY3cws,BTD6 Fenix,4683,168,122000,2024-10-17 12:44:06
oYW2PK7LWEU,Tewtiy,1612418,18737,1730000,2024-01-03 02:15:35
1FWTYQIX1x8,Socksfor2,5332141,60955,2590000,2022-08-26 19:05:56
FmxIxwCrbNU,Dabloon,137052,2441,256000,2024-06-11 22:45:00
aXBY0F8O6qU,Tewbre,181644,4232,807000,2024-05-05 14:00:01
t6n5xYVq-lE,Tewtiy,35315,1061,1730000,2024-10-16 01:39:29
-j013-CTirg,Ethan Reid,18042,738,247000,2024-10-14 17:10:24
bSU4fuOcKXs,Hbomb,125163,3664,261000,2024-10-08 13:00:44
onvJZaVVilQ,SSundee,8717574,316536,24200000,2021-10-20 11:00:22
Ab7Z_0Qu0ag,TheNeoGod,1676507,32636,203000,2024-06-19 18:00:36
q_AuwWvVaS8,SJB,38430,1243,808000,2024-05-13 20:00:31
IF2QeFnMfDs,BTD6 Fenix,2134868,149235,122000,2021-09-22 12:15:27
3VeLpmB2JP0,SJB,1447962,70493,808000,2023-05-28 03:04:12
LiEMMDKo_E4,BeckBroPlays,137517,3176,2480000,2024-09-04 00:39:27
OpRkyYk6u_g,ISAB,175667,11010,730000,2024-10-12 03:08:00
oHrFJYvyGmY,Raxzor,528722,19525,23000,2024-09-18 20:08:42
XzzImMU96Gg,ISAB,195608,8370,730000,2024-10-09 21:45:02
efYA4AtJxSI,Tewbre,825793,30240,807000,2023-01-18 21:00:17
m-dcipZsgxY,Tewbre,1170381,15706,807000,2023-11-02 17:00:37
j3P5dBAHZyM,Ninja Kiwi,149466,9473,257000,2024-10-04 00:53:36
PeTfZ9za4vg,SJB,415727,21114,808000,2023-02-24 19:47:22
REhKY505ehI,Dabloon,1569159,76172,256000,2022-01-06 20:00:12
KwVcvcTrCbU,ISAB,106447,5657,730000,2024-10-13 23:36:00
mkfqLPzCmrA,bloon room,5856051,199087,93000,2022-11-11 20:30:09
ksAJhHr61TA,TheManBeHisLa,356566,15060,43800,2024-10-06 20:00:33
Zc-q4w3RYk4,Tewbre,2198392,86943,807000,2023-02-09 21:00:27
GVpZm7YV_HY,Tewbre,1143769,57939,807000,2023-02-25 20:00:09
Phj4tgICHN8,Tewtiy,51510,1774,1730000,2024-10-15 01:00:25
5Nj7xCeURBw,Tewbre,1130580,38813,807000,2023-04-20 20:00:03
ttzVxUkws3I,Tewtiy,503116,9813,1730000,2024-07-27 19:00:34
dweFF6NN_s4,Tewtiy,448493,7258,1730000,2024-04-29 11:00:29
Bb3Icd2Mpw0,Tewbre,1498997,67726,807000,2023-01-16 21:00:04
UHUPJIhcG80,DanTDM,5788757,100562,29100000,2020-02-04 18:11:58
MnylZeDh5yw,Tewbre,130603,3721,807000,2024-09-10 17:00:13
g-Gp2dau8UA,TheNeoGod,374610,30138,203000,2024-07-23 15:00:10
eqaGqRbBBxc,MackanRules,1736168,58547,86300,2024-06-09 15:30:09
kzRWDJL0Pb4,Dragoon,2047526,51850,889000,2024-03-15 09:00:05
BWU8ikkCY_w,TheNeoGod,565590,14519,203000,2024-06-02 22:38:40
ZGguZSt2B4o,SJB,118560,3225,808000,2024-07-27 18:37:14
8vYtJY9OloQ,Tewtiy,84028,2570,1730000,2024-10-07 22:49:48
